id_operator,id_document,designation,item_code,ia_product,id_etablishment,conditioning_unit,quantity,unit_price_without_tax,item_discount
85,96440,SIROP MONIN BASILIC 70CL,0047073,sirop basilic,489,BTL,1.0,8.2554,0.0
85,96441,CREME FRAMBOISE GIFFARD 16% 70CL,0024106,liqueur creme framboise,489,BTL,2.0,6.45,0.0
85,96440,75CL PROSECCO PONTE VILLONI X6,0004735,prosecco spumante,489,BTL,6.0,5.255,0.0
85,96440,"GIN GORDON'S 37,5% 70CL",0023473,gin gordon,489,BTL,3.0,7.9605,0.0
85,96441,GET 27 VERT 17.9% 100CL,0022374,liqueur get 27 pippermint,489,BTL,1.0,14.0591,0.0
85,96440,RHUM CAP MORGAN WHITE 37.5% 70CL,0003403,rhum capt morgan,489,BTL,6.0,11.6473,0.0
85,96440,CREME FRAMBOISE GIFFARD 16% 70CL,0024106,liqueur creme framboise,489,BTL,1.0,6.45,0.0
85,96440,BAILEYS IRISH CREAM 17% 70CL,0023102,liqueur baileys,489,BTL,1.0,13.9536,0.0
85,96440,LAVAZZA DECA MOULU BOITE 250GR (C12),0042558,cafe moulu decafeine 250g,489,BOI,1.0,8.0888,0.0
85,96440,PAILLES FIBRE VEGETALE 40X250,0004052,paille fibre vegetale,489,UNI,6.0,7.3718,0.0
85,96440,75CL IGP MEDIT.RETOUR DE PLAGE ROSE X6**,0003647,mediterrane retour plage rose,489,BTL,12.0,5.2576,0.0
85,96442,FISH & CHIPS CABILLAUD IQF SURGELE 140/1,284,fish chips cabillaud,489,KG,5.0,12.195,0.0
85,96443,FISH & CHIPS CABILLAUD IQF SURGELE 140/1,284,fish chips cabillaud,489,KG,5.0,12.195,0.0
85,96442,AIGUILLETTE POULET CORNFLAKES FRIT HALAL,5757,poulet pane aiguillette,489,KG,10.0,7.589,0.0
85,96443,BOULE BOEUF 70% VIANDE 15% MG CRU 30 G X,4533,boulette boeuf,489,KG,5.0,8.0,0.0
85,96444,GUACAMOLE SANTA FE POT 500 G,3145,guacamole,489,UNT,4.0,4.255,0.0
85,96443,AIGUILLETTE POULET CORNFLAKES FRIT HALAL,5757,poulet pane aiguillette,489,KG,50.0,7.589,0.0
85,96442,COULIS FRUITS ROUGES SUCRE X 500 G,8513,coulis fruit rouge,489,UNT,2.0,4.239,0.0
85,96444,FISH & CHIPS CABILLAUD IQF SURGELE 140/1,284,fish chips cabillaud,489,KG,5.0,12.195,0.0
85,96443,POMME DAUPHINE PREFRIT IQF X 1 KG LUTOSA,6268,pomme dauphine,489,KG,2.0,5.505,0.0
85,96442,GAUFRE LIEGE CUIT 90 G X 27,7350,gaufre liegeoise,489,UNT,27.0,0.65,0.0
85,96444,FISH & CHIPS CABILLAUD IQF SURGELE 140/1,284,fish chips cabillaud,489,KG,5.0,12.195,0.0
85,96443,VEGGIE BURGER ROSTI AUX LEGUMES PREFRIT,6076,rosti burger,489,KG,2.5,3.5,0.0
85,96442,LPG CREME GLACEE VANILLE 5 L/2.5 KG LE P,9560,glace vanille artisan,489,UNT,1.0,15.85,0.0
85,96444,CARPACCIO VB CHAROLAISE 80 G S/V IQF FRA,4463,carpaccio charolais,489,KG,4.8,23.022,0.0
85,96444,STEAK HACHE BOEUF FACON BOUCHERE 15% MG,4489,steak hache boeuf 15,489,KG,6.0,10.203,0.0
85,96444,FILET POULET 140/180 G IQF HALAL UE,5169,filet poulet h,489,KG,10.0,5.955,0.0
85,96444,LPG CREME GLACEE PISTACHE 2.5 L/1.238 KG,9505,glace pistache artisan,489,UNT,2.0,9.09,0.0
85,96444,LPG SORBET CITRON VERT 2.5 L/1.375 KG LE,9531,sorbet citron vert,489,UNT,1.0,9.09,0.0
85,96444,LPG SORBET PASSION 2.5 L/1.411 KG LE PRO,9540,sorbet passion artisan,489,UNT,1.0,9.09,0.0
85,96444,LPG CREME GLACEE CHOCOLAT 5 L/2.84 KG LE,9561,glace chocolat noir artisan,489,UNT,1.0,15.85,0.0
85,96444,LPG CREME GLACEE CARAMEL AU BEURRE SALE,9906,glace caramel beurre sale artisan,489,UNT,1.0,15.85,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
81,96445,HUILE EXCELLENCE 7.5 LITRES BORGES,906039,huile excellence,461,P,8.0,19.1,0.0
81,96445,HUILE MERAVELLA 5L BORGES,903015,huile vegetal,461,P,2.0,21.0,0.0
81,96445,HUILE TOURNESOL BD 5L,1362,huile tournesol,461,P,2.0,9.75,0.0
81,96445,POIVRON GOUTTE ROUGE 4/4 GRECI,4098,poivron laniere rouge vert,461,P,3.0,9.8,0.0
81,96445,BRISURE GALETTE AU BEURRE 700GR,1494,brisure galette pur beurre,461,P,5.0,9.306,0.0
81,96445,SCE SALADE BIDON 5L SAVEURS ET SAUCES,1246/6,sauce salade,461,P,2.0,8.96,0.0
81,96445,RIZ BASMATI 5KG VIVIEN PAILLE,1018,riz basmati,461,P,2.0,11.75,0.0
81,96445,MINI GOUTTE CHOCO 43.5% 5KG CHOCOVIC,1012,mini coulant chocolat,461,P,2.0,49.594,0.0
81,96445,OIGNONS FRITS RISSOLE 500GR COLONA,3708,oignon frit,461,P,10.0,3.8,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,antinori castello della,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,tenuta san vito chianti toscane rouge,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,lascours nobilis rouge,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,fava bibite wild,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,fava bibite,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,fava bibite,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,celli le querce emilie romagne blanc,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,,526,,24.0,8.24,0.0
132,96294,ROCCHE DELLA SALLA NERO DAVOLA 2022 BOUTEILLE SICILE ROUGE,,antinori castello della,526,,36.0,6.01,0.0
132,96294,TENUTA SAN VITO CHIANTI 2022 BOUTEILLE TOSCANE ROUGE,,tenuta san vito chianti toscane rouge,526,,48.0,6.36,0.0
132,96294,MUSTI NOBILIS SPUMANTE EXTRA DRY 2023 BOUTEILLE IGP FRIZZANTE O SPUMANTE,,lascours nobilis rouge,526,,6.0,3.9,0.0
132,96294,FAVA BIBITE WILD BOTANIC TONIC SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,fava bibite wild,526,,36.0,0.98,0.0
132,96294,FAVA BIBITE LIMONATA BIO SOLE ROSSO SANS ANNEE 27.5 CL TONICS ET AUTRES BOISSONS GAZEUZES,,fava bibite,526,,24.0,1.15,0.0
132,96294,FAVA BIBITE GINGER BEER SANS ANNEE 20 CL TONICS ET AUTRES BOISSONS GAZEUZES,,fava bibite,526,,24.0,0.98,0.0
132,96294,CELLI LE QUERCE 2023 BOUTEILLE EMILIE ROMAGNE BLANC,,celli le querce emilie romagne blanc,526,,24.0,8.24,0.0
81,96446,"YCREME FRAI.EPAI,40%MGSIGNYLT-SEAU3L#",00124375,glace fraise,461,,6.0,7.282,0.0
81,96446,AIGUIL.POULET PANE HAL VO KG-PQ1KG##,00130820,poulet pane aiguillette,461,,5.0,6.964,0.0
81,96446,LAIT BLEU1/2 ECREME HDFING LT-CT6X1L,00124020,lait 1/2 ecreme uht,461,,6.0,0.87,0.0
81,96446,JAUNE DOEUF 1KG FRANCE LIOT KG-BT1K#,00124031,oeuf liquide jaune,461,,8.0,6.48,0.0
81,96446,CREME FOUET S/PRESS (DEBIC)700ML PC-PC#,00124359,creme sucree sous pression,461,,12.0,6.7,0.0
81,96446,CREME LIQUIDE 35% CAMPINA LT-BT1L#,00124360,creme liquide 35,461,,12.0,3.55,0.0
81,96446,BLANC DOEUF 1KG UE COCOV KG-BT1K#,00124418,oeuf liquide blanc,461,,3.0,3.65,0.0
81,96446,OEUF FRAIS X90 (GROS) 63/73G PC-CT90P#,00124485,oeuf frais gros,461,,360.0,0.149,0.0
81,96446,GELAT.500F/KG 200BLOR(PORC) KG-BT1K,00126008,gelatine bronze,461,,1.0,26.0,0.0
81,96446,CORNICHON RONDEL.SP BURGER3/1 BT-BTE3/1,00130176,cornichon aigre doux rondelle,461,,4.0,6.785,0.0
81,96446,CHEDDAR RAPE ROUGE WY.F KG-PQ1K#,00130651,cheddar rape rouge,461,,36.0,9.75,0.0
81,96446,MAROILLE 750 GR LESIRE PC-PIECE#,00130768,maroilles entier,461,,12.0,10.211,0.0
81,96446,RED BULL 25CL X24 BT-CT24BT,00134015,red bull,461,,96.0,1.184,0.0
81,96446,MIMOLETTE BLOC 2/3 KG CE KG-PC +/-3KG#,00130675,mimolette jeune bloc,461,,11.306,8.215,0.0
81,96446,FILET POULET FR. S/S VIDE KG-PQ+/-2.5KG#,00131340,filet poulet,461,,15.12,8.396,0.0
81,96446,GOUDA BLOC S/S CROUTE.+/-4KCAMKG-KILO#,00133471,gouda jeune,461,,11.653,6.619,0.0
455,96451,oeufs,,oeuf,448,,90.0,0.22,0.0
455,96451,oeufs,,oeuf,448,,90.0,0.22,0.0
68,96452,BLE 33CL COCA COLA ZERO IVC,743767,coca-cola zero ivc,448,,-48.0,0.78,0.0
68,96453,BLE 33CL COCA COLA V.C.,302383,coca-cola ivc,448,,48.0,0.86,0.0
68,96454,C.105 CHOUX LUNCH PB EN CUISI.,022808,chou garnir,448,,1.0,20.97,0.0
68,96453,KG BAVETTE ALOYAU PAD SIMMENTA,135889,bavette boeuf aloyau,448,,5.53,14.99,0.0
68,96454,4GX1000 BUCHETTES SUCRE SAXO,219383,sucre buchette,448,,1.0,11.9,0.0
68,96453,1KG SALADE COMPOSEE EQR,888799,salade compose simple,448,,5.0,2.79,0.0
68,96454,"75MUSCAT15,5% FRONTIG SS SULFI",203329,,448,,2.0,6.2,0.0
68,96453,1L PREPA POUR CREME BRULEE EC,758766,creme vegetop 35,448,,2.0,5.62,0.0
68,96454,BOC 1L BOISSON FRAISE SAXO,592691,boisson fraise 1lt,448,,6.0,2.04,0.0
68,96453,F.E.F.,,,448,,1.0,1.0,0.0
68,96454,500G PERSIL HACHE,149025,persil cisele,448,,1.0,4.99,0.0
68,96454,KG CHAMP EQR BLANC P.COUP CEE,326005,champignon blanc,448,,3.0,3.59,0.0
68,96454,1L PREPA POUR CREME BRULEE EC,758766,creme vegetop 35,448,,1.0,5.62,0.0
68,96454,500G ROSETTE TRANCHEE EN CUISI,844029,rosette tranche,448,,1.0,8.71,0.0
68,96455,120G POT BURRATA MICHELANGELO,187083,mozzarella boule burrata 125g,448,,10.0,2.38,0.0
81,96457,PROSECO RICCADONNA 75CL,2167526,prosecco spumante,461,,12.0,5.49,0.0
81,96458,PAIN GRAND POCHON PRECUIT/SOLE 50 CM X 14 CM 1.1 KG X 10,372032,pain grand pochon,461,UNT,40.0,5.007,0.0
